title,category,link
Common Sense,history,https://www.audible.com/pd/History/Common-Sense-Audiobook/B0066BS0GI
American Serengeti,history,https://www.audible.com/pd/History/American-Serengeti-Audiobook/B0716F9GXL
Living the French Revolution and the Age of Napoleon,history,https://www.audible.com/pd/History/Living-the-French-Revolution-and-the-Age-of-Napoleon-Audiobook/B00DN98N86
Born Survivors,history,https://www.audible.com/pd/History/Born-Survivors-Audiobook/B01N10XAMI
Victorious Century,history,https://www.audible.com/pd/History/Victorious-Century-Audiobook/B075Y2LY9M
The Structure of Scientific Revolutions,history,https://www.audible.com/pd/History/The-Structure-of-Scientific-Revolutions-Audiobook/B002VA3B2Q
The Invention of Air ,history,https://www.audible.com/pd/History/The-Invention-of-Air-Audiobook/B002V9Z41I
Black Fortunes,history,https://www.audible.com/pd/History/Black-Fortunes-Audiobook/B0775125G8
Rubicon,history,https://www.audible.com/pd/History/Rubicon-Audiobook/B006BEVX9Q
Irena's Children,history,https://www.audible.com/pd/Bios-Memoirs/Irenas-Children-Audiobook/B01L7Q8F66
A History of the World in 6 Glasses,history,https://www.audible.com/pd/History/A-History-of-the-World-in-6-Glasses-Audiobook/B004SHJHDW
The Early Middle Ages,history,https://www.audible.com/pd/History/The-Early-Middle-Ages-Audiobook/B00DIAW2P0
If You Survive,history,https://www.audible.com/pd/Bios-Memoirs/If-You-Survive-Audiobook/B00JS8N77S
World War I: The Great War,history,https://www.audible.com/pd/History/World-War-I-The-Great-War-Audiobook/B00DL7WLGA
Battle Cry of Freedom: Volume 1,history,https://www.audible.com/pd/History/Battle-Cry-of-Freedom-Volume-1-Audiobook/B002V1AGOQ
All the Single Ladies,history,https://www.audible.com/pd/History/All-the-Single-Ladies-Audiobook/B019R1V0RE
"Among Heroes: A U.S. Navy SEAL's True Story of Friendship, Heroism, and the Ultimate Sacrifice",history,https://www.audible.com/pd/Bios-Memoirs/Among-Heroes-A-US-Navy-SEALs-True-Story-of-Friendship-Heroism-and-the-Ultimate-Sacrifice-Audiobook/B00XBNDBG8
Up from Slavery,history,https://www.audible.com/pd/Bios-Memoirs/Up-from-Slavery-Audiobook/B002VA8GBW
No Ordinary Time,history,https://www.audible.com/pd/History/No-Ordinary-Time-Audiobook/B004Z4R1I6
The Purple Diaries,history,https://www.audible.com/pd/Arts-Entertainment/The-Purple-Diaries-Audiobook/B01M5K4QOO
"Master of the Senate - The Years of Lyndon Johnson, Volume III (Part 1 of a 3-Part Recording)",history,https://www.audible.com/pd/Bios-Memoirs/Master-of-the-Senate-The-Years-of-Lyndon-Johnson-Volume-III-Part-1-of-a-3-Part-Recording-Audiobook/B002VA98WI
Bill O'Reilly's Legends and Lies,history,https://www.audible.com/pd/History/Bill-OReillys-Legends-and-Lies-Audiobook/B00USAGB96
The Pentagon's Brain,history,https://www.audible.com/pd/History/The-Pentagons-Brain-Audiobook/B013RL018E
American Ulysses,history,https://www.audible.com/pd/Bios-Memoirs/American-Ulysses-Audiobook/B01KBMP8R6
Father and I Were Ranchers,history,https://www.audible.com/pd/Bios-Memoirs/Father-and-I-Were-Ranchers-Audiobook/B002V9ZDNM
A History of India,history,https://www.audible.com/pd/History/A-History-of-India-Audiobook/B01F2BZ3OY
The Lemon Tree,history,https://www.audible.com/pd/History/The-Lemon-Tree-Audiobook/B00HNETI86
The Swerve,history,https://www.audible.com/pd/History/The-Swerve-Audiobook/B005QPB3X2
The Sleepwalkers,history,https://www.audible.com/pd/History/The-Sleepwalkers-Audiobook/B00PUQLRLA
"A Patriot’s History of the United States, Updated Edition",history,https://www.audible.com/pd/History/A-Patriots-History-of-the-United-States-Updated-Edition-Audiobook/B019G15PLW
The Medici,history,https://www.audible.com/pd/Arts-Entertainment/The-Medici-Audiobook/B01CPWLDSI
Augustus,history,https://www.audible.com/pd/Bios-Memoirs/Augustus-Audiobook/B00MXDGT2A
Devil in the Grove,history,https://www.audible.com/pd/History/Devil-in-the-Grove-Audiobook/B00CYNLSIO
The Generals,history,https://www.audible.com/pd/History/The-Generals-Audiobook/B017C1DF1K
The History of the Medieval World,history,https://www.audible.com/pd/History/The-History-of-the-Medieval-World-Audiobook/B0038U1116
The Fourth Industrial Revolution,history,https://www.audible.com/pd/Business/The-Fourth-Industrial-Revolution-Audiobook/B01N0SXAZG
William Tecumseh Sherman,history,https://www.audible.com/pd/Bios-Memoirs/William-Tecumseh-Sherman-Audiobook/B01GF4DEN4
Maya to Aztec: Ancient Mesoamerica Revealed,history,https://www.audible.com/pd/History/Maya-to-Aztec-Ancient-Mesoamerica-Revealed-Audiobook/B00TKIYO46
Iron Kingdom,history,https://www.audible.com/pd/History/Iron-Kingdom-Audiobook/B01NB013H9
We Were Soldiers Once... and Young,history,https://www.audible.com/pd/History/We-Were-Soldiers-Once-and-Young-Audiobook/B07C9CFNBG
Salt,history,https://www.audible.com/pd/History/Salt-Audiobook/B002V1JA0M
"Morning Star, Midnight Sun",history,https://www.audible.com/pd/History/Morning-Star-Midnight-Sun-Audiobook/B079NHQR11
Dog Company,history,https://www.audible.com/pd/Bios-Memoirs/Dog-Company-Audiobook/B06XPPSM3Y
World Order,history,https://www.audible.com/pd/History/World-Order-Audiobook/B00N1BDU84
Service,history,https://www.audible.com/pd/Bios-Memoirs/Service-Audiobook/B00803W0XY
Dereliction of Duty,history,https://www.audible.com/pd/History/Dereliction-of-Duty-Audiobook/B06XJ83MB2
Native Peoples of North America,history,https://www.audible.com/pd/History/Native-Peoples-of-North-America-Audiobook/B01MF66KQ6
Washington's Spies,history,https://www.audible.com/pd/History/Washingtons-Spies-Audiobook/B00GFZV5QM
The Time Traveller's Guide to Medieval England,history,https://www.audible.com/pd/History/The-Time-Travellers-Guide-to-Medieval-England-Audiobook/B002V1O8PO
The Ottoman Empire,history,https://www.audible.com/pd/History/The-Ottoman-Empire-Audiobook/B071DXVYFQ
World Without Mind,history,https://www.audible.com/pd/History/World-Without-Mind-Audiobook/B0752VWK6C
The Dead Sea Scrolls,history,https://www.audible.com/pd/History/The-Dead-Sea-Scrolls-Audiobook/B00D97T33G
Catherine the Great,history,https://www.audible.com/pd/History/Catherine-the-Great-Audiobook/B00609RYH2
On China,history,https://www.audible.com/pd/History/On-China-Audiobook/B0050ISJPA
Dead Mountain,history,https://www.audible.com/pd/History/Dead-Mountain-Audiobook/B00IO4RVQ0
It Ended Badly,history,https://www.audible.com/pd/History/It-Ended-Badly-Audiobook/B0176PGIYI
The Greater Journey,history,https://www.audible.com/pd/Bios-Memoirs/The-Greater-Journey-Audiobook/B004ZL2STG
Medical Apartheid,history,https://www.audible.com/pd/History/Medical-Apartheid-Audiobook/B01C92B6FE
Hackers: Heroes of the Computer Revolution,history,https://www.audible.com/pd/History/Hackers-Heroes-of-the-Computer-Revolution-Audiobook/B017RUZC4E
Martin Luther King,history,https://www.audible.com/pd/History/Martin-Luther-King-Audiobook/B003165KL4
Collision of Empires,history,https://www.audible.com/pd/History/Collision-of-Empires-Audiobook/B07884Z438
1066: The Year That Changed Everything,history,https://www.audible.com/pd/History/1066-The-Year-That-Changed-Everything-Audiobook/B00D94TX02
Christianity,history,https://www.audible.com/pd/History/Christianity-Audiobook/B003EISJLC
The Rising Sun,history,https://www.audible.com/pd/History/The-Rising-Sun-Audiobook/B00L9GHGQK
Going Clear,history,https://www.audible.com/pd/History/Going-Clear-Audiobook/B00AYKQNNY
Hiroshima,history,https://www.audible.com/pd/History/Hiroshima-Audiobook/B004QP669E
Eleanor and Hick,history,https://www.audible.com/pd/Bios-Memoirs/Eleanor-and-Hick-Audiobook/B01LW80WZT
Amazing Grace,history,https://www.audible.com/pd/Bios-Memoirs/Amazing-Grace-Audiobook/B002VA9XPU
The Devil's Chessboard,history,https://www.audible.com/pd/History/The-Devils-Chessboard-Audiobook/B014KHS3F2
The Republic of Pirates,history,https://www.audible.com/pd/History/The-Republic-of-Pirates-Audiobook/B013V2QVLK
Our Oriental Heritage,history,https://www.audible.com/pd/History/Our-Oriental-Heritage-Audiobook/B00FZYU6IC
How the Irish Saved Civilization,history,https://www.audible.com/pd/History/How-the-Irish-Saved-Civilization-Audiobook/B002UZKT86
Lafayette in the Somewhat United States,history,https://www.audible.com/pd/Bios-Memoirs/Lafayette-in-the-Somewhat-United-States-Audiobook/B013S5I6B8
Histories,history,https://www.audible.com/pd/Classics/Histories-Audiobook/B01FKX2766
October,history,https://www.audible.com/pd/History/October-Audiobook/B06XWG6X42
The Story of Medieval England: From King Arthur to the Tudor Conquest,history,https://www.audible.com/pd/History/The-Story-of-Medieval-England-From-King-Arthur-to-the-Tudor-Conquest-Audiobook/B00DGBC6Y8
Churchill,history,https://www.audible.com/pd/Bios-Memoirs/Churchill-Audiobook/B07BH2H1T9
The Willie Lynch Letter and the Making of a Slave,history,https://www.audible.com/pd/History/The-Willie-Lynch-Letter-and-the-Making-of-a-Slave-Audiobook/B00H5B9GTS
Against the Grain,history,https://www.audible.com/pd/History/Against-the-Grain-Audiobook/B079VR2JRN
Stalin,history,https://www.audible.com/pd/Bios-Memoirs/Stalin-Audiobook/B07BB4P5NZ
KL: A History of the Nazi Concentration Camps,history,https://www.audible.com/pd/History/KL-A-History-of-the-Nazi-Concentration-Camps-Audiobook/B00V70V5IS
At the Dark End of the Street,history,https://www.audible.com/pd/History/At-the-Dark-End-of-the-Street-Audiobook/B006CSSALA
An Army at Dawn: The War in North Africa (1942-1943),history,https://www.audible.com/pd/History/An-Army-at-Dawn-The-War-in-North-Africa-1942-1943-Audiobook/B00CBKIDUG
Carnivore,history,https://www.audible.com/pd/Bios-Memoirs/Carnivore-Audiobook/B00CRKQJO2
Into Africa,history,https://www.audible.com/pd/History/Into-Africa-Audiobook/B002V5A1JC
Black Hearts,history,https://www.audible.com/pd/History/Black-Hearts-Audiobook/B00BWVM3AQ
D DAY Through German Eyes,history,https://www.audible.com/pd/History/D-DAY-Through-German-Eyes-Audiobook/B01DFG9CWC
Lords of Finance,history,https://www.audible.com/pd/Bios-Memoirs/Lords-of-Finance-Audiobook/B002V8OGPO
Never Caught,history,https://www.audible.com/pd/History/Never-Caught-Audiobook/B01MTDA2II
Turning Points in American History,history,https://www.audible.com/pd/History/Turning-Points-in-American-History-Audiobook/B00DGCGRA6
1493,history,https://www.audible.com/pd/History/1493-Audiobook/B005F5JT3E
The Fate of Rome,history,https://www.audible.com/pd/History/The-Fate-of-Rome-Audiobook/B076TCCB4T
The Ghost Map,history,https://www.audible.com/pd/History/The-Ghost-Map-Audiobook/B002V8HF5C
Postwar: A History of Europe Since 1945,history,https://www.audible.com/pd/History/Postwar-A-History-of-Europe-Since-1945-Audiobook/B004I6XPO0
The Johnstown Flood,history,https://www.audible.com/pd/History/The-Johnstown-Flood-Audiobook/B002V59TOA
Charlemagne,history,https://www.audible.com/pd/History/Charlemagne-Audiobook/B0757TXSNN
Suicide of the West,history,https://www.audible.com/pd/History/Suicide-of-the-West-Audiobook/B077BSM3V7
How Language Began,history,https://www.audible.com/pd/History/How-Language-Began-Audiobook/B07BDQ9WY7
What Hath God Wrought,history,https://www.audible.com/pd/History/What-Hath-God-Wrought-Audiobook/B002V5B6I2
The Medieval World,history,https://www.audible.com/pd/History/The-Medieval-World-Audiobook/B00DDU3ALA
Open Veins of Latin America,history,https://www.audible.com/pd/History/Open-Veins-of-Latin-America-Audiobook/B002V9ZDF0
The Day the World Came to Town,history,https://www.audible.com/pd/History/The-Day-the-World-Came-to-Town-Audiobook/B0721N9F47
Elephant Company,history,https://www.audible.com/pd/History/Elephant-Company-Audiobook/B00N9GVLKK
Disappointment River,history,https://www.audible.com/pd/History/Disappointment-River-Audiobook/B078KHQP3P
Ancient Greece,history,https://www.audible.com/pd/History/Ancient-Greece-Audiobook/B07BDQ8HVM
Raven Rock,history,https://www.audible.com/pd/History/Raven-Rock-Audiobook/B06XX5V69F
Civics Test Audio Study Guide for the U.S. Citizenship Naturalization and the American Civics Exam,history,https://www.audible.com/pd/History/Civics-Test-Audio-Study-Guide-for-the-US-Citizenship-Naturalization-and-the-American-Civics-Exam-Audiobook/B075XPYZ14
The Faithful Executioner,history,https://www.audible.com/pd/History/The-Faithful-Executioner-Audiobook/B076KVJ5CX
"Understanding Imperial China: Dynasties, Life, and Culture",history,https://www.audible.com/pd/History/Understanding-Imperial-China-Dynasties-Life-and-Culture-Audiobook/B0758LTFB4
The History of the Renaissance World,history,https://www.audible.com/pd/History/The-History-of-the-Renaissance-World-Audiobook/B00FA4VID4
Cold War Navy SEAL,history,https://www.audible.com/pd/History/Cold-War-Navy-SEAL-Audiobook/B07BBWC979
The Run of His Life,history,https://www.audible.com/pd/History/The-Run-of-His-Life-Audiobook/B011W2Y2CQ
The Evangelicals,history,https://www.audible.com/pd/History/The-Evangelicals-Audiobook/B076663C4J
The Fleet at Flood Tide,history,https://www.audible.com/pd/History/The-Fleet-at-Flood-Tide-Audiobook/B01K5V4CXE
Blind Man's Bluff,history,https://www.audible.com/pd/History/Blind-Mans-Bluff-Audiobook/B01H42FHRM
The Oregon Trail,history,https://www.audible.com/pd/History/The-Oregon-Trail-Audiobook/B00XUTR6QE
History of the Ancient World: A Global Perspective,history,https://www.audible.com/pd/History/History-of-the-Ancient-World-A-Global-Perspective-Audiobook/B00DJUK74W
American Betrayal: The Secret Assault on Our Nation’s Character,history,https://www.audible.com/pd/History/American-Betrayal-The-Secret-Assault-on-Our-Nations-Character-Audiobook/B07BB2PLVF
Kissinger,history,https://www.audible.com/pd/Bios-Memoirs/Kissinger-Audiobook/B00D3NK2PY
The Last Stand of Fox Company,history,https://www.audible.com/pd/History/The-Last-Stand-of-Fox-Company-Audiobook/B002V8MS3Q
A Handful of Hard Men,history,https://www.audible.com/pd/History/A-Handful-of-Hard-Men-Audiobook/B0747YCWH2
Skeletons on the Zahara,history,https://www.audible.com/pd/History/Skeletons-on-the-Zahara-Audiobook/B00J54P7AU
The Reformation,history,https://www.audible.com/pd/History/The-Reformation-Audiobook/B06XSKH3XV
In the Kingdom of Ice,history,https://www.audible.com/pd/History/In-the-Kingdom-of-Ice-Audiobook/B00LI2UI5Q
The Russian Revolution,history,https://www.audible.com/pd/History/The-Russian-Revolution-Audiobook/B072Y3T488
The Origins of Totalitarianism,history,https://www.audible.com/pd/History/The-Origins-of-Totalitarianism-Audiobook/B002V0QIIU
Out of the Mountains,history,https://www.audible.com/pd/History/Out-of-the-Mountains-Audiobook/B07CCYPD9X
The Federalist Papers,history,https://www.audible.com/pd/History/The-Federalist-Papers-Audiobook/B004H6EA5Y
From Babylon to Timbuktu,history,https://www.audible.com/pd/History/From-Babylon-to-Timbuktu-Audiobook/B073D9P9YZ
Grandma Gatewood's Walk,history,https://www.audible.com/pd/History/Grandma-Gatewoods-Walk-Audiobook/B00QL2QLS6
Blitzed,history,https://www.audible.com/pd/History/Blitzed-Audiobook/B06X9ZHMB4
Civilization,history,https://www.audible.com/pd/History/Civilization-Audiobook/B005WWSZQ2
The Finest Hours,history,https://www.audible.com/pd/History/The-Finest-Hours-Audiobook/B007QVNM6K
Gulag,history,https://www.audible.com/pd/History/Gulag-Audiobook/B007KBQKV0
Blood in the Water,history,https://www.audible.com/pd/History/Blood-in-the-Water-Audiobook/B071GRQ8DJ
Lenin,history,https://www.audible.com/pd/Bios-Memoirs/Lenin-Audiobook/B074SY26ZY
Redemption,history,https://www.audible.com/pd/Bios-Memoirs/Redemption-Audiobook/B07B53NSDR
Ship of Ghosts,history,https://www.audible.com/pd/History/Ship-of-Ghosts-Audiobook/B002V8KWGQ
The Decisive Battles of World History,history,https://www.audible.com/pd/History/The-Decisive-Battles-of-World-History-Audiobook/B00IXXNABC
The Rise and Fall of the British Empire,history,https://www.audible.com/pd/History/The-Rise-and-Fall-of-the-British-Empire-Audiobook/B00DHJ3M6K
The Second World War: Milestones to Disaster,history,https://www.audible.com/pd/History/The-Second-World-War-Milestones-to-Disaster-Audiobook/B002V0JW7Y
The Romanovs,history,https://www.audible.com/pd/History/The-Romanovs-Audiobook/B01D21QN86
The Heart of Everything That Is,history,https://www.audible.com/pd/History/The-Heart-of-Everything-That-Is-Audiobook/B00FRQEDAA
Jack Hinson's One-Man War,history,https://www.audible.com/pd/History/Jack-Hinsons-One-Man-War-Audiobook/B01M2CXBAC
The Aviators,history,https://www.audible.com/pd/Bios-Memoirs/The-Aviators-Audiobook/B00EIOM58E
Paddy Whacked,history,https://www.audible.com/pd/History/Paddy-Whacked-Audiobook/B01FMZD6OE
The Federalist Papers,history,https://www.audible.com/pd/History/The-Federalist-Papers-Audiobook/B002V8H24G
Battle Cry of Freedom: Volume 2,history,https://www.audible.com/pd/History/Battle-Cry-of-Freedom-Volume-2-Audiobook/B002V1NYBS
Battle for the Falklands,history,https://www.audible.com/pd/History/Battle-for-the-Falklands-Audiobook/B00KO56EXI
Mein Kampf: A New Translation for American Readers,history,https://www.audible.com/pd/History/Mein-Kampf-A-New-Translation-for-American-Readers-Audiobook/B01NAGDEFG
The Storm of Steel,history,https://www.audible.com/pd/Bios-Memoirs/The-Storm-of-Steel-Audiobook/B003I6913K
The Big Burn,history,https://www.audible.com/pd/History/The-Big-Burn-Audiobook/B002VA3E8M
Dynasty,history,https://www.audible.com/pd/History/Dynasty-Audiobook/B0163K5H1C
Founding Brothers,history,https://www.audible.com/pd/History/Founding-Brothers-Audiobook/B01HFGRKMW
Orientalism,history,https://www.audible.com/pd/History/Orientalism-Audiobook/B004H2RFIW
To Rule the Waves,history,https://www.audible.com/pd/History/To-Rule-the-Waves-Audiobook/B01MRXZIE1
Cyberspies,history,https://www.audible.com/pd/History/Cyberspies-Audiobook/B01FV0BT8U
Cicero: The Life and Times of Rome's Greatest Politician,history,https://www.audible.com/pd/Bios-Memoirs/Cicero-The-Life-and-Times-of-Romes-Greatest-Politician-Audiobook/B00PRAGZWU
Boyd,history,https://www.audible.com/pd/Bios-Memoirs/Boyd-Audiobook/B01I5OKXKO
Secret Lives of the First Ladies,history,https://www.audible.com/pd/History/Secret-Lives-of-the-First-Ladies-Audiobook/B00FBOC0GM
Caesar and Christ,history,https://www.audible.com/pd/History/Caesar-and-Christ-Audiobook/B00IFL2GS0
American Pain,history,https://www.audible.com/pd/History/American-Pain-Audiobook/B016P66380
The Coldest Winter,history,https://www.audible.com/pd/History/The-Coldest-Winter-Audiobook/B002V5CSPW
The Reformation,history,https://www.audible.com/pd/History/The-Reformation-Audiobook/B00OZ653UM
Lincoln on Leadership,history,https://www.audible.com/pd/Business/Lincoln-on-Leadership-Audiobook/B002V0GFDS
The History of Christianity II: From the Reformation to the Modern Megachurch,history,https://www.audible.com/pd/History/The-History-of-Christianity-II-From-the-Reformation-to-the-Modern-Megachurch-Audiobook/B0778PYGNS
Mayflower,history,https://www.audible.com/pd/History/Mayflower-Audiobook/B002V5CLXQ
